Dates,Import,Export,Production
2016-12-19,17750.584055459272,73357.72963604853,59129.29636048527
2016-12-20,17721.705372616983,73275.30849220103,59041.08492201039
2016-12-21,17692.826689774694,73192.88734835356,58952.87348353553
2016-12-22,17663.94800693241,73110.46620450607,58864.66204506066
2016-12-23,17635.06932409012,73028.04506065858,58776.450606585786
2016-12-24,17606.190641247835,72945.62391681109,58688.239168110915
2016-12-25,17577.311958405546,72863.2027729636,58600.02772963605
2016-12-26,17548.43327556326,72780.78162911611,58511.81629116118
2016-12-27,17519.55459272097,72698.36048526864,58423.60485268631
2016-12-28,17490.675909878682,72615.93934142114,58335.39341421143
2016-12-29,17461.797227036393,72533.51819757365,58247.18197573657
2016-12-30,17432.918544194108,72451.09705372617,58158.9705372617
2016-12-31,17404.03986135182,72368.67590987869,58070.759098786824
2017-01-01,17375.161178509534,72286.2547660312,57982.54766031196
2017-01-02,17346.282495667245,72203.83362218371,57894.33622183709
2017-01-03,17317.40381282496,72121.41247833622,57806.124783362226
2017-01-04,17288.525129982667,72038.99133448873,57717.91334488734
2017-01-05,17259.646447140378,71956.57019064124,57629.701906412476
2017-01-06,17230.767764298093,71874.14904679375,57541.490467937605
2017-01-07,17201.889081455804,71791.72790294627,57453.27902946274
2017-01-08,17173.01039861352,71709.30675909879,57365.06759098786
2017-01-09,17144.13171577123,71626.8856152513,57276.856152513
2017-01-10,17115.253032928944,71544.46447140381,57188.64471403813
2017-01-11,17086.374350086655,71462.04332755633,57100.433275563264
2017-01-12,17057.495667244366,71379.62218370884,57012.22183708838
2017-01-13,17028.616984402077,71297.20103986135,56924.010398613515
2017-01-14,16999.73830155979,71214.77989601386,56835.79896013865
2017-01-15,16970.859618717506,71132.35875216639,56747.58752166378
2017-01-16,16941.980935875217,71049.9376083189,56659.37608318891
2017-01-17,16913.10225303293,70967.51646447141,56571.16464471404
2017-01-18,16884.223570190643,70885.09532062392,56482.95320623917
2017-01-19,16855.344887348354,70802.67417677643,56394.741767764295
2017-01-20,16826.466204506065,70720.25303292894,56306.530329289424
2017-01-21,16797.58752166378,70637.83188908146,56218.31889081455
2017-01-22,16768.70883882149,70555.41074523397,56130.10745233969
2017-01-23,16739.8301559792,70472.98960138648,56041.89601386482
2017-01-24,16710.951473136916,70390.56845753899,55953.684575389954
2017-01-25,16682.072790294627,70308.1473136915,55865.473136915076
2017-01-26,16653.194107452342,70225.72616984403,55777.26169844021
2017-01-27,16624.31542461005,70143.30502599652,55689.050259965334
2017-01-28,16595.436741767764,70060.88388214904,55600.83882149047
2017-01-29,16566.558058925475,69978.46273830156,55512.62738301559
2017-01-30,16537.67937608319,69896.04159445407,55424.41594454073
2017-01-31,16508.8006932409,69813.62045060658,55336.20450606586
2017-02-01,16479.922010398615,69731.19930675911,55247.99306759099
2017-02-02,16451.043327556326,69648.77816291162,55159.781629116114
2017-02-03,16422.16464471404,69566.35701906413,55071.57019064125
2017-02-04,16393.28596187175,69483.93587521664,54983.35875216638
2017-02-05,16364.407279029461,69401.51473136916,54895.14731369151
2017-02-06,16335.528596187174,69319.09358752167,54806.93587521664
2017-02-07,16306.649913344887,69236.67244367418,54718.724436741766
2017-02-08,16277.7712305026,69154.25129982669,54630.5129982669
2017-02-09,16248.892547660313,69071.8301559792,54542.30155979203
2017-02-10,16220.013864818025,68989.40901213171,54454.09012131716
2017-02-11,16191.135181975736,68906.98786828422,54365.87868284228
2017-02-12,16162.25649913345,68824.56672443674,54277.66724436742
2017-02-13,16133.37781629116,68742.14558058925,54189.45580589255
2017-02-14,16104.499133448873,68659.72443674176,54101.244367417676
2017-02-15,16075.620450606586,68577.30329289427,54013.032928942805
2017-02-16,16046.741767764299,68494.8821490468,53924.82149046794
2017-02-17,16017.86308492201,68412.46100519931,53836.61005199307
2017-02-18,15988.984402079725,68330.03986135183,53748.3986135182
2017-02-19,15960.105719237434,68247.61871750433,53660.18717504332
2017-02-20,15931.227036395147,68165.19757365684,53571.975736568456
2017-02-21,15902.34835355286,68082.77642980937,53483.76429809359
